country,province,year,month,arrivals
Qatar,ON,15,10,115
Qatar,ON,15,11,73
Qatar,ON,15,12,184
Qatar,ON,16,1,75
Qatar,ON,16,2,62
Qatar,ON,16,3,100
Qatar,ON,16,4,90
Qatar,ON,16,5,225
Qatar,QC,10,9,68
Qatar,QC,10,10,32
Qatar,QC,10,11,38
Qatar,QC,10,12,106
Qatar,QC,11,1,14
Qatar,QC,11,2,28
Qatar,QC,11,3,31
Qatar,QC,11,4,62
Qatar,QC,11,5,56
Qatar,QC,11,6,329
Qatar,QC,11,7,338
Qatar,QC,11,8,228
Qatar,QC,11,9,123
Qatar,QC,11,10,68
Qatar,QC,11,11,204
Qatar,QC,11,12,236
Qatar,QC,12,1,58
Qatar,QC,12,2,86
Qatar,QC,12,3,88
Qatar,QC,12,5,147
Qatar,QC,12,6,495
Qatar,QC,12,7,330
Qatar,QC,12,8,274
Qatar,QC,12,9,110
Qatar,QC,12,10,134
Qatar,QC,12,11,124
Qatar,QC,12,12,200
Qatar,QC,13,1,87
Qatar,QC,13,2,132
Qatar,QC,13,3,128
Qatar,QC,13,4,128
Qatar,QC,13,5,212
Qatar,QC,13,6,235
Qatar,QC,13,7,292
Qatar,QC,13,8,325
Qatar,QC,13,9,142
Qatar,QC,13,10,182
Qatar,QC,13,11,110
Qatar,QC,13,12,232
Qatar,QC,14,1,118
Qatar,QC,14,2,163
Qatar,QC,14,3,116
Qatar,QC,14,4,98
Qatar,QC,14,5,188
Qatar,QC,14,6,315
Qatar,QC,14,7,373
Qatar,QC,14,8,336
Qatar,QC,14,9,148
Qatar,QC,14,10,166
Qatar,QC,14,11,66
Qatar,QC,14,12,202
Qatar,QC,15,1,118
Qatar,QC,15,2,90
Qatar,QC,15,3,130
Qatar,QC,15,4,142
Qatar,QC,15,5,260
Qatar,QC,15,6,284
Qatar,QC,15,7,448
Qatar,QC,15,8,211
Qatar,QC,15,9,184
Qatar,QC,15,10,175
Qatar,QC,15,11,163
Qatar,QC,15,12,291
Qatar,QC,16,1,105
Qatar,QC,16,2,59
Qatar,QC,16,3,131
Qatar,QC,16,4,123
Qatar,QC,16,5,69
Qatar,SK,10,9,1
Qatar,SK,10,11,1
Qatar,SK,10,12,5
Qatar,SK,11,2,1
Qatar,SK,11,3,1
Qatar,SK,11,4,1
Qatar,SK,11,5,1
Qatar,SK,11,6,1
Qatar,SK,11,7,2
Qatar,SK,11,8,1
Qatar,SK,12,3,2
Qatar,SK,12,6,2
Qatar,SK,12,8,4
Qatar,SK,12,12,1
Qatar,SK,13,4,2
Qatar,SK,13,6,1
Qatar,SK,13,7,3
Qatar,SK,13,8,2
Qatar,SK,13,10,1
Qatar,SK,13,11,1
Qatar,SK,13,12,1
Qatar,SK,14,1,1
Qatar,SK,14,6,4
Qatar,SK,14,7,2
Qatar,SK,14,12,1
Qatar,SK,15,11,1
Qatar,SK,16,5,1
Réunion,AB,10,10,2
Réunion,AB,11,6,8
Réunion,AB,11,7,4
Réunion,AB,11,8,2
Réunion,AB,11,9,2
Réunion,AB,12,7,2
Réunion,AB,13,1,2
Réunion,AB,13,7,4
Réunion,AB,14,1,2
Réunion,AB,14,6,2
Réunion,AB,14,7,4
Réunion,AB,14,9,4
Réunion,AB,15,7,2
Réunion,AB,15,11,5
Réunion,AB,16,4,5
Réunion,BC,10,11,2
Réunion,BC,11,2,2
Réunion,BC,11,4,4
Réunion,BC,11,7,4
Réunion,BC,11,10,4
Réunion,BC,11,12,8
Réunion,BC,12,1,3
Réunion,BC,12,6,4
Réunion,BC,12,7,2
Réunion,BC,12,8,4
Réunion,BC,12,9,8
Réunion,BC,13,6,4
Réunion,BC,13,7,8
Réunion,BC,13,9,2
Réunion,BC,13,10,2
Réunion,BC,14,4,1
Réunion,BC,14,6,4
Réunion,BC,14,7,4
Réunion,BC,14,8,8
Réunion,BC,14,9,6
Réunion,BC,14,12,8
Réunion,BC,15,1,2
Réunion,BC,15,3,2
Réunion,BC,15,4,1
Réunion,BC,15,5,6
Réunion,BC,15,6,14
Réunion,BC,15,7,19
Réunion,BC,15,8,13
Réunion,BC,15,9,2
Réunion,BC,15,11,2
Réunion,BC,15,12,4
Réunion,BC,16,4,3
Réunion,BC,16,5,15
Réunion,NL,11,6,1
Réunion,NL,11,7,2
Réunion,NL,11,8,2
Réunion,NL,11,9,1
Réunion,NL,12,3,2
Réunion,NL,12,6,1
Réunion,NL,12,7,1
Réunion,NL,13,6,1
Réunion,NL,13,7,1
Réunion,NL,13,9,2
Réunion,NL,13,10,1
Réunion,NL,14,6,1
Réunion,NL,14,8,1
Réunion,NL,14,12,2
Réunion,NL,15,3,1
Réunion,NL,15,7,5
Réunion,NS,10,9,2
Réunion,NS,11,1,6
Réunion,NS,11,12,2
Réunion,NS,12,8,2
Réunion,NS,13,1,2
Réunion,NS,13,4,2
Réunion,NS,13,9,6
Réunion,NS,13,10,2
Réunion,NS,14,2,2
Réunion,NS,14,6,2
Réunion,NS,14,7,2
Réunion,NS,14,8,6
Réunion,NS,14,9,4
Réunion,NS,14,12,4
Réunion,NS,15,1,4
Réunion,NS,15,6,4
Réunion,NS,15,8,10
Réunion,NS,15,10,2
Réunion,NS,15,12,2
Réunion,NS,16,5,1
Réunion,ON,10,9,34
Réunion,ON,10,10,2
Réunion,ON,10,12,18
Réunion,ON,11,1,6
Réunion,ON,11,2,2
Réunion,ON,11,4,6
Réunion,ON,11,5,12
Réunion,ON,11,6,14
Réunion,ON,11,7,66
Réunion,ON,11,8,14
Réunion,ON,11,9,16
Réunion,ON,11,10,6
Réunion,ON,11,11,4
Réunion,ON,11,12,6
Réunion,ON,12,1,2
Réunion,ON,12,2,6
Réunion,ON,12,3,6
Réunion,ON,12,5,8
Réunion,ON,12,6,16
Réunion,ON,12,7,54
Réunion,ON,12,8,6
Réunion,ON,12,9,8
Réunion,ON,12,10,98
Réunion,ON,12,11,2
Réunion,ON,12,12,6
Réunion,ON,13,1,16
Réunion,ON,13,2,10
Réunion,ON,13,3,14
Réunion,ON,13,4,10
Réunion,ON,13,5,2
Réunion,ON,13,6,12
Réunion,ON,13,7,22
Réunion,ON,13,8,30
Réunion,ON,13,9,22
Réunion,ON,13,10,6
Réunion,ON,13,11,4
Réunion,ON,13,12,8
Réunion,ON,14,2,2
Réunion,ON,14,3,8
Réunion,ON,14,4,18
Réunion,ON,14,5,22
Réunion,ON,14,6,18
Réunion,ON,14,7,34
Réunion,ON,14,8,22
Réunion,ON,14,9,30
Réunion,ON,14,10,8
Réunion,ON,14,11,2
Réunion,ON,14,12,22
Réunion,ON,15,1,4
Réunion,ON,15,3,10
Réunion,ON,15,4,16
Réunion,ON,15,5,18
Réunion,ON,15,6,34
Réunion,ON,15,7,83
Réunion,ON,15,8,54
Réunion,ON,15,9,44
Réunion,ON,15,10,20
Réunion,ON,15,12,5
Réunion,ON,16,1,5
Réunion,ON,16,4,17
Réunion,ON,16,5,19
Réunion,QC,10,9,148
Réunion,QC,10,10,113
Réunion,QC,10,11,28
Réunion,QC,10,12,70
Réunion,QC,11,1,36
Réunion,QC,11,2,18
Réunion,QC,11,3,24
Réunion,QC,11,4,40
Réunion,QC,11,5,118
Réunion,QC,11,6,196
Réunion,QC,11,7,270
Réunion,QC,11,8,186
Réunion,QC,11,9,144
Réunion,QC,11,10,90
Réunion,QC,11,11,84
Réunion,QC,11,12,157
Réunion,QC,12,1,34
Réunion,QC,12,2,74
Réunion,QC,12,3,48
Réunion,QC,12,5,78
Réunion,QC,12,6,156
Réunion,QC,12,7,418
Réunion,QC,12,8,142
Réunion,QC,12,9,224
Réunion,QC,12,10,150
Réunion,QC,12,11,20
Réunion,QC,12,12,124
Réunion,QC,13,1,38
Réunion,QC,13,2,18
Réunion,QC,13,3,34
Réunion,QC,13,4,22
Réunion,QC,13,5,156
Réunion,QC,13,6,183
Réunion,QC,13,7,364
Réunion,QC,13,8,190
Réunion,QC,13,9,170
Réunion,QC,13,10,112
Réunion,QC,13,11,28
Réunion,QC,13,12,184
Réunion,QC,14,1,42
Réunion,QC,14,2,33
Réunion,QC,14,3,18
Réunion,QC,14,4,32
Réunion,QC,14,5,134
Réunion,QC,14,6,132
Réunion,QC,14,7,394
Réunion,QC,14,8,264
Réunion,QC,14,9,156
Réunion,QC,14,10,144
Réunion,QC,14,11,14
Réunion,QC,14,12,124
Réunion,QC,15,1,48
Réunion,QC,15,2,20
Réunion,QC,15,3,34
Réunion,QC,15,4,50
Réunion,QC,15,5,198
Réunion,QC,15,6,246
Réunion,QC,15,7,412
Réunion,QC,15,8,172
Réunion,QC,15,9,138
Réunion,QC,15,10,171
Réunion,QC,15,11,26
Réunion,QC,15,12,137
Réunion,QC,16,1,45
Réunion,QC,16,2,41
Réunion,QC,16,3,19
Réunion,QC,16,4,47
Réunion,QC,16,5,169
Romania,AB,10,9,94
Romania,AB,10,10,94
Romania,AB,10,11,64
Romania,AB,10,12,121
Romania,AB,11,1,82
Romania,AB,11,2,32
Romania,AB,11,3,85
Romania,AB,11,4,66
Romania,AB,11,5,116
Romania,AB,11,6,168
Romania,AB,11,7,117
Romania,AB,11,8,116
Romania,AB,11,9,118
Romania,AB,11,10,74
Romania,AB,11,11,176
Romania,AB,11,12,73
Romania,AB,12,1,66
Romania,AB,12,2,38
Romania,AB,12,3,78
Romania,AB,12,5,74
Romania,AB,12,6,156
Romania,AB,12,7,76
Romania,AB,12,8,162
Romania,AB,12,9,96
Romania,AB,12,10,100
Romania,AB,12,11,86
Romania,AB,12,12,85
Romania,AB,13,1,75
Romania,AB,13,2,34
Romania,AB,13,3,68
Romania,AB,13,4,80
Romania,AB,13,5,86
Romania,AB,13,6,156
Romania,AB,13,7,124
Romania,AB,13,8,67
Romania,AB,13,9,88
Romania,AB,13,10,94
Romania,AB,13,11,71
Romania,AB,13,12,82
Romania,AB,14,1,65
Romania,AB,14,2,32
Romania,AB,14,3,38
Romania,AB,14,4,78
Romania,AB,14,5,108
Romania,AB,14,6,178
Romania,AB,14,7,110
Romania,AB,14,8,106
Romania,AB,14,9,80
Romania,AB,14,10,66
Romania,AB,14,11,58
Romania,AB,14,12,64
Romania,AB,15,1,53
Romania,AB,15,2,34
Romania,AB,15,3,54
Romania,AB,15,4,68
Romania,AB,15,5,78
Romania,AB,15,6,130
Romania,AB,15,7,89
Romania,AB,15,8,40
Romania,AB,15,9,68
Romania,AB,15,10,73
Romania,AB,15,11,63
Romania,AB,15,12,72
Romania,AB,16,1,60
Romania,AB,16,2,25
Romania,AB,16,3,40
Romania,AB,16,4,42
Romania,AB,16,5,84
Romania,BC,10,9,159
Romania,BC,10,10,91
Romania,BC,10,11,95
Romania,BC,10,12,80
Romania,BC,11,1,58
Romania,BC,11,2,63
Romania,BC,11,3,83
Romania,BC,11,4,153
Romania,BC,11,5,163
Romania,BC,11,6,229
Romania,BC,11,7,233
Romania,BC,11,8,261
Romania,BC,11,9,212
Romania,BC,11,10,60
Romania,BC,11,11,162
Romania,BC,11,12,62
Romania,BC,12,1,115
Romania,BC,12,2,54
Romania,BC,12,3,88
Romania,BC,12,5,151
Romania,BC,12,6,222
Romania,BC,12,7,225
Romania,BC,12,8,226
Romania,BC,12,9,140
Romania,BC,12,10,81
Romania,BC,12,11,70
Romania,BC,12,12,80
Romania,BC,13,1,61
Romania,BC,13,2,36
Romania,BC,13,3,84
Romania,BC,13,4,57
Romania,BC,13,5,88
Romania,BC,13,6,197
Romania,BC,13,7,287
Romania,BC,13,8,203
Romania,BC,13,9,187
Romania,BC,13,10,86
Romania,BC,13,11,88
Romania,BC,13,12,112
Romania,BC,14,1,91
Romania,BC,14,2,54
Romania,BC,14,3,63
Romania,BC,14,4,77
Romania,BC,14,5,124
Romania,BC,14,6,261
Romania,BC,14,7,125
Romania,BC,14,8,298
Romania,BC,14,9,132
Romania,BC,14,10,138
Romania,BC,14,11,89
Romania,BC,14,12,109
Romania,BC,15,1,82
Romania,BC,15,2,58
Romania,BC,15,3,99
Romania,BC,15,4,94
Romania,BC,15,5,167
Romania,BC,15,6,329
Romania,BC,15,7,220
Romania,BC,15,8,316
Romania,BC,15,9,123
Romania,BC,15,10,110
Romania,BC,15,11,59
Romania,BC,15,12,96
Romania,BC,16,1,71
Romania,BC,16,2,59
Romania,BC,16,3,64
Romania,BC,16,4,212
Romania,BC,16,5,270
Romania,MB,10,9,0
Romania,MB,10,11,1
Romania,MB,11,2,1
Romania,MB,11,3,1
Romania,MB,11,5,1
Romania,MB,11,6,1
Romania,MB,11,8,3
Romania,MB,11,9,3
Romania,MB,12,1,4
Romania,MB,12,7,1
Romania,MB,12,8,1
Romania,MB,12,11,1
Romania,MB,13,4,1
Romania,MB,13,5,1
Romania,MB,13,7,1
Romania,MB,13,9,2
Romania,MB,14,1,1
Romania,MB,14,2,1
Romania,MB,14,4,2
Romania,MB,14,5,1
Romania,MB,14,6,2
Romania,MB,14,7,1
Romania,MB,14,9,1
Romania,MB,14,12,1
Romania,MB,15,9,1
Romania,MB,16,1,1
Romania,NB,10,9,9
Romania,NB,10,10,7
Romania,NB,10,11,0
Romania,NB,10,12,0
Romania,NB,11,1,0
Romania,NB,11,2,0
Romania,NB,11,3,0
Romania,NB,11,4,2
Romania,NB,11,5,0
Romania,NB,11,6,0
Romania,NB,11,7,0
Romania,NB,11,8,0
Romania,NB,11,9,4
Romania,NB,11,10,2
Romania,NB,11,11,0
Romania,NB,11,12,0
Romania,NB,12,1,0
Romania,NB,12,2,0
Romania,NB,12,3,0
Romania,NB,12,5,0
Romania,NB,12,6,2
Romania,NB,12,7,6
Romania,NB,12,8,4
Romania,NB,12,9,2
Romania,NB,12,10,1
Romania,NB,12,11,0
Romania,NB,12,12,0
Romania,NB,13,1,0
Romania,NB,13,2,0
Romania,NB,13,3,0
Romania,NB,13,4,0
Romania,NB,13,5,1
Romania,NB,13,6,1
Romania,NB,13,7,5
Romania,NB,13,8,0
Romania,NB,13,9,4
Romania,NB,13,10,4
Romania,NB,13,11,0
Romania,NB,13,12,0
Romania,NB,14,1,0
Romania,NB,14,2,0
Romania,NB,14,3,1
Romania,NB,14,4,2
Romania,NB,14,5,0
Romania,NB,14,7,0
Romania,NB,14,8,0
Romania,NB,14,9,11
Romania,NB,14,10,0
Romania,NB,14,11,0
Romania,NB,14,12,0
Romania,NB,15,1,0
Romania,NB,15,2,0
Romania,NB,15,3,0
Romania,NB,15,4,0
Romania,NB,15,5,0
Romania,NB,15,6,2
Romania,NB,15,7,4
Romania,NB,15,8,4
Romania,NB,15,9,2
Romania,NB,15,10,5
Romania,NB,15,12,0
Romania,NB,16,1,0
Romania,NB,16,2,0
Romania,NB,16,3,1
Romania,NB,16,4,0
Romania,NB,16,5,0
Romania,NL,10,9,16
Romania,NL,10,10,1
Romania,NL,10,11,11
Romania,NL,10,12,0
Romania,NL,11,1,2
Romania,NL,11,2,1
Romania,NL,11,3,0
Romania,NL,11,4,2
Romania,NL,11,5,0
Romania,NL,11,6,2
Romania,NL,11,7,4
Romania,NL,11,8,4
Romania,NL,11,9,0
Romania,NL,11,10,0
Romania,NL,11,11,0
Romania,NL,11,12,0
Romania,NL,12,1,0
Romania,NL,12,2,0
Romania,NL,12,3,2
Romania,NL,12,5,0
Romania,NL,12,6,0
Romania,NL,12,7,5
Romania,NL,12,8,15
Romania,NL,12,9,7
Romania,NL,12,10,8
Romania,NL,12,11,3
Romania,NL,12,12,0
Romania,NL,13,1,1
Romania,NL,13,2,2
Romania,NL,13,3,0
Romania,NL,13,4,5
Romania,NL,13,5,7
Romania,NL,13,6,2
Romania,NL,13,7,6
Romania,NL,13,8,1
Romania,NL,13,9,9
Romania,NL,13,10,2
Romania,NL,13,11,1
Romania,NL,13,12,0
Romania,NL,14,1,1
Romania,NL,14,2,4
Romania,NL,14,3,1
Romania,NL,14,4,7
Romania,NL,14,5,0
Romania,NL,14,6,6
Romania,NL,14,7,9
Romania,NL,14,8,9
Romania,NL,14,9,12
Romania,NL,14,10,5
Romania,NL,14,11,1
Romania,NL,14,12,21
Romania,NL,15,1,2
Romania,NL,15,2,0
Romania,NL,15,3,2
Romania,NL,15,4,0
Romania,NL,15,5,15
Romania,NL,15,6,1
Romania,NL,15,7,20
Romania,NL,15,8,17
Romania,NL,15,9,14
Romania,NL,15,10,2
Romania,NL,15,11,0
Romania,NL,15,12,5
Romania,NL,16,1,2
Romania,NL,16,2,0
Romania,NL,16,3,2
Romania,NL,16,4,0
Romania,NL,16,5,1
Romania,NS,10,9,20
Romania,NS,10,10,9
Romania,NS,10,11,4
Romania,NS,11,4,0
Romania,NS,11,5,0
Romania,NS,11,6,20
Romania,NS,11,7,12
Romania,NS,11,8,11
Romania,NS,11,9,4
Romania,NS,11,10,3
Romania,NS,11,11,4
Romania,NS,11,12,0
Romania,NS,12,2,0
Romania,NS,12,3,2
Romania,NS,12,5,9
Romania,NS,12,6,18
Romania,NS,12,7,16
Romania,NS,12,8,6
Romania,NS,12,9,5
Romania,NS,12,10,4
Romania,NS,12,11,0
Romania,NS,13,3,0
Romania,NS,13,5,0
Romania,NS,13,6,15
Romania,NS,13,7,21
Romania,NS,13,8,12
Romania,NS,13,9,5
Romania,NS,13,10,3
Romania,NS,13,11,2
Romania,NS,13,12,2
Romania,NS,14,3,0
Romania,NS,14,4,0
Romania,NS,14,5,5
Romania,NS,14,6,13
Romania,NS,14,7,21
Romania,NS,14,8,34
Romania,NS,14,9,7
Romania,NS,14,10,11
Romania,NS,14,11,0
Romania,NS,14,12,20
Romania,NS,15,2,0
Romania,NS,15,3,2
Romania,NS,15,4,0
Romania,NS,15,5,7
Romania,NS,15,6,9
Romania,NS,15,7,13
Romania,NS,15,8,8
Romania,NS,15,9,13
Romania,NS,15,10,3
Romania,NS,15,11,2
Romania,NS,15,12,0
Romania,NS,16,4,4
Romania,NS,16,5,5
Romania,ON,10,9,617
Romania,ON,10,10,497
Romania,ON,10,11,390
Romania,ON,10,12,529
Romania,ON,11,1,303
Romania,ON,11,2,253
Romania,ON,11,3,345
Romania,ON,11,4,460
Romania,ON,11,5,621
Romania,ON,11,6,1092
Romania,ON,11,7,876
Romania,ON,11,8,957
Romania,ON,11,9,786
Romania,ON,11,10,515
Romania,ON,11,11,660
Romania,ON,11,12,593
Romania,ON,12,1,329
Romania,ON,12,2,190
Romania,ON,12,3,346
Romania,ON,12,5,591
Romania,ON,12,6,996
Romania,ON,12,7,777
Romania,ON,12,8,606
Romania,ON,12,9,560
Romania,ON,12,10,376
Romania,ON,12,11,460
Romania,ON,12,12,569
Romania,ON,13,1,280
Romania,ON,13,2,268
Romania,ON,13,3,354
Romania,ON,13,4,412
Romania,ON,13,5,593
Romania,ON,13,6,930
Romania,ON,13,7,929
Romania,ON,13,8,797
Romania,ON,13,9,619
Romania,ON,13,10,456
Romania,ON,13,11,427
Romania,ON,13,12,489
Romania,ON,14,1,289
Romania,ON,14,2,226
Romania,ON,14,3,334
Romania,ON,14,4,333
Romania,ON,14,5,534
Romania,ON,14,6,916
Romania,ON,14,7,798
Romania,ON,14,8,646
Romania,ON,14,9,563
Romania,ON,14,10,482
Romania,ON,14,11,315
Romania,ON,14,12,430
Romania,ON,15,1,223
Romania,ON,15,2,201
Romania,ON,15,3,263
Romania,ON,15,4,385
Romania,ON,15,5,560
Romania,ON,15,6,921
Romania,ON,15,7,796
Romania,ON,15,8,820
Romania,ON,15,9,511
Romania,ON,15,10,311
Romania,ON,15,11,324
Romania,ON,15,12,378
Romania,ON,16,1,300
Romania,ON,16,2,270
Romania,ON,16,3,251
Romania,ON,16,4,323
Romania,ON,16,5,392
Romania,PE,12,8,1
Romania,PE,12,10,0
Romania,PE,13,10,0
Romania,PE,14,10,0
Romania,PE,14,11,0
Romania,QC,10,9,549
Romania,QC,10,10,362
Romania,QC,10,11,293
Romania,QC,10,12,359
Romania,QC,11,1,185
Romania,QC,11,2,229
Romania,QC,11,3,297
Romania,QC,11,4,393
Romania,QC,11,5,518
Romania,QC,11,6,933
Romania,QC,11,7,671
Romania,QC,11,8,636
Romania,QC,11,9,487
Romania,QC,11,10,362
Romania,QC,11,11,614
Romania,QC,11,12,400
Romania,QC,12,1,201
Romania,QC,12,2,165
Romania,QC,12,3,222
Romania,QC,12,5,463
Romania,QC,12,6,809
Romania,QC,12,7,541
Romania,QC,12,8,679
Romania,QC,12,9,464
Romania,QC,12,10,313
Romania,QC,12,11,294
Romania,QC,12,12,329
Romania,QC,13,1,153
Romania,QC,13,2,179
Romania,QC,13,3,216
Romania,QC,13,4,326
Romania,QC,13,5,516
Romania,QC,13,6,704
Romania,QC,13,7,483
Romania,QC,13,8,597
Romania,QC,13,9,454
Romania,QC,13,10,271
Romania,QC,13,11,283
Romania,QC,13,12,313
Romania,QC,14,1,159
Romania,QC,14,2,150
Romania,QC,14,3,188
Romania,QC,14,4,283
Romania,QC,14,5,424
Romania,QC,14,6,897
Romania,QC,14,7,578
Romania,QC,14,8,477
Romania,QC,14,9,330
Romania,QC,14,10,262
Romania,QC,14,11,186
Romania,QC,14,12,239
Romania,QC,15,1,127
Romania,QC,15,2,149
Romania,QC,15,3,194
Romania,QC,15,4,272
Romania,QC,15,5,399
Romania,QC,15,6,895
Romania,QC,15,7,460
Romania,QC,15,8,335
Romania,QC,15,9,401
Romania,QC,15,10,381
Romania,QC,15,11,184
Romania,QC,15,12,299
Romania,QC,16,1,135
Romania,QC,16,2,106
Romania,QC,16,3,212
Romania,QC,16,4,374
Romania,QC,16,5,354
Romania,SK,10,9,1
Romania,SK,11,5,1
Romania,SK,11,7,1
Romania,SK,11,12,1
Romania,SK,12,3,1
Romania,SK,12,8,3
Romania,SK,13,5,2
Romania,SK,13,6,1
Romania,SK,13,8,3
Romania,SK,13,10,1
Romania,SK,14,10,1
Romania,SK,15,3,1
Romania,SK,15,11,1
Russian Federation,AB,10,9,192
Russian Federation,AB,10,10,98
Russian Federation,AB,10,11,100
Russian Federation,AB,10,12,242
Russian Federation,AB,11,1,60
Russian Federation,AB,11,2,114
Russian Federation,AB,11,3,109
Russian Federation,AB,11,4,106
Russian Federation,AB,11,5,72
Russian Federation,AB,11,6,216
Russian Federation,AB,11,7,234
Russian Federation,AB,11,8,214
Russian Federation,AB,11,9,112
Russian Federation,AB,11,10,166
Russian Federation,AB,11,11,380
Russian Federation,AB,11,12,240
Russian Federation,AB,12,1,122
Russian Federation,AB,12,2,112
Russian Federation,AB,12,3,119
Russian Federation,AB,12,5,73
Russian Federation,AB,12,6,205
Russian Federation,AB,12,7,154
Russian Federation,AB,12,8,158
Russian Federation,AB,12,9,176
Russian Federation,AB,12,10,110
Russian Federation,AB,12,11,118
Russian Federation,AB,12,12,223
Russian Federation,AB,13,1,129
Russian Federation,AB,13,2,75
Russian Federation,AB,13,3,107
Russian Federation,AB,13,4,102
Russian Federation,AB,13,5,116
Russian Federation,AB,13,6,202
Russian Federation,AB,13,7,159
Russian Federation,AB,13,8,126
Russian Federation,AB,13,9,94
Russian Federation,AB,13,10,126
Russian Federation,AB,13,11,126
Russian Federation,AB,13,12,242
Russian Federation,AB,14,1,105
Russian Federation,AB,14,2,124
Russian Federation,AB,14,3,106
Russian Federation,AB,14,4,108
Russian Federation,AB,14,5,106
Russian Federation,AB,14,6,154
Russian Federation,AB,14,7,104
Russian Federation,AB,14,8,208
Russian Federation,AB,14,9,138
Russian Federation,AB,14,10,94
Russian Federation,AB,14,11,128
Russian Federation,AB,14,12,138
Russian Federation,AB,15,1,80
Russian Federation,AB,15,2,66
Russian Federation,AB,15,3,100
Russian Federation,AB,15,4,94
Russian Federation,AB,15,5,88
Russian Federation,AB,15,6,136
Russian Federation,AB,15,7,164
Russian Federation,AB,15,8,92
Russian Federation,AB,15,9,129
Russian Federation,AB,15,10,101
Russian Federation,AB,15,11,110
Russian Federation,AB,15,12,111
Russian Federation,AB,16,1,99
Russian Federation,AB,16,2,106
Russian Federation,AB,16,3,74
Russian Federation,AB,16,4,63
Russian Federation,AB,16,5,112
Russian Federation,BC,10,9,392
Russian Federation,BC,10,10,220
Russian Federation,BC,10,11,160
Russian Federation,BC,10,12,243
Russian Federation,BC,11,1,205
Russian Federation,BC,11,2,177
Russian Federation,BC,11,3,192
Russian Federation,BC,11,4,176
Russian Federation,BC,11,5,342
Russian Federation,BC,11,6,633
Russian Federation,BC,11,7,625
Russian Federation,BC,11,8,540
Russian Federation,BC,11,9,342
Russian Federation,BC,11,10,265
Russian Federation,BC,11,11,352
Russian Federation,BC,11,12,329
Russian Federation,BC,12,1,207
Russian Federation,BC,12,2,195
Russian Federation,BC,12,3,304
Russian Federation,BC,12,5,286
Russian Federation,BC,12,6,760
Russian Federation,BC,12,7,612
Russian Federation,BC,12,8,597
Russian Federation,BC,12,9,317
Russian Federation,BC,12,10,187
Russian Federation,BC,12,11,206
Russian Federation,BC,12,12,311
Russian Federation,BC,13,1,316
Russian Federation,BC,13,2,282
Russian Federation,BC,13,3,246
Russian Federation,BC,13,4,375
Russian Federation,BC,13,5,346
Russian Federation,BC,13,6,660
Russian Federation,BC,13,7,622
Russian Federation,BC,13,8,580
Russian Federation,BC,13,9,442
Russian Federation,BC,13,10,250
Russian Federation,BC,13,11,209
Russian Federation,BC,13,12,353
Russian Federation,BC,14,1,264
Russian Federation,BC,14,2,170
Russian Federation,BC,14,3,236
Russian Federation,BC,14,4,204
Russian Federation,BC,14,5,363
Russian Federation,BC,14,6,534
Russian Federation,BC,14,7,583
Russian Federation,BC,14,8,626
Russian Federation,BC,14,9,333
Russian Federation,BC,14,10,225
Russian Federation,BC,14,11,256
Russian Federation,BC,14,12,321
Russian Federation,BC,15,1,206
Russian Federation,BC,15,2,172
Russian Federation,BC,15,3,200
Russian Federation,BC,15,4,182
Russian Federation,BC,15,5,270
Russian Federation,BC,15,6,404
Russian Federation,BC,15,7,457
Russian Federation,BC,15,8,569
Russian Federation,BC,15,9,296
Russian Federation,BC,15,10,184
Russian Federation,BC,15,11,161
Russian Federation,BC,15,12,247
Russian Federation,BC,16,1,233
Russian Federation,BC,16,2,121
Russian Federation,BC,16,3,245
Russian Federation,BC,16,4,251
Russian Federation,BC,16,5,246
Russian Federation,MB,10,9,2
Russian Federation,MB,10,10,1
Russian Federation,MB,10,11,16
Russian Federation,MB,10,12,1
Russian Federation,MB,11,2,1
Russian Federation,MB,11,3,1
Russian Federation,MB,11,4,2
Russian Federation,MB,11,5,2
Russian Federation,MB,11,6,33
Russian Federation,MB,11,8,4
Russian Federation,MB,11,9,21
Russian Federation,MB,11,10,54
Russian Federation,MB,11,11,38
Russian Federation,MB,11,12,48
Russian Federation,MB,12,1,2
Russian Federation,MB,12,2,17
Russian Federation,MB,12,3,1
Russian Federation,MB,12,5,26
